"campaign","identifier","cell","block","estimator","metric","tau","value","mc_se","wilson_lo","wilson_hi","n","commit"
"mdgrf","grf","md120 n500","H","naive","bound_q05",,59.046142,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","bound_q25",,76.39201,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","bound_q50",,87.370787,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","bound_q75",,99.123684,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","bound_q95",,118.95035,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bias_md",,-12.443316,0.307038,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bias_sd_units",,-0.86824298,0.0214238,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","sd_emp",,14.331605,0.226659,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","se_mean",,14.04639,0.0233059,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","se_over_sd",,0.98009886,0.0155857,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","cov1_upper",,0.79,0.00910769,0.771602,0.807286,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","cov2",,0.866,0.00761722,0.850367,0.88023,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","halfwidth_md",,27.530419,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","margin1_md",,23.104256,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bias_md",,-0.30099035,0.321757,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bias_sd_units",,-0.020917482,0.0223607,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","sd_emp",,14.389416,0.227574,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","se_mean",,14.417891,0.01381,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","se_over_sd",,1.0019789,0.0158757,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","cov1_upper",,0.956,0.00458607,0.946103,0.964148,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","cov2",,0.9525,0.00475625,0.942279,0.960986,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","halfwidth_md",,28.259067,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","margin1_md",,23.715321,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bias_md",,-2.7683646,0.317642,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bias_sd_units",,-0.18529877,0.0212612,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","sd_emp",,14.940005,0.236281,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","se_mean",,24.969357,0.029843,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","se_over_sd",,1.6713084,0.0265077,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","cov1_upper",,0.997,0.00122291,0.99347,0.998624,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","cov2",,0.9995,0.000499875,0.997173,0.999912,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","halfwidth_md",,48.93904,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","margin1_md",,41.070937,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bias_md",,-1.2117465,0.323801,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bias_sd_units",,-0.079235647,0.0211732,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","sd_emp",,15.292947,0.241863,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","se_mean",,13.607386,0.0144752,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","se_over_sd",,0.88978184,0.014104,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","cov1_upper",,0.9265,0.00583514,0.914227,0.937137,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","cov2",,0.9295,0.00572406,0.917438,0.939915,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","halfwidth_md",,26.553639,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","margin1_md",,23.922065,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bias_md",,-1.2276237,0.323767,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bias_sd_units",,-0.080362691,0.0211944,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","sd_emp",,15.27604,0.241596,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","se_mean",,13.958706,0.0245671,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","se_over_sd",,0.91376467,0.0145407,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","cov1_upper",,0.9315,0.00564835,0.919582,0.941764,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","cov2",,0.9345,0.00553217,0.922803,0.944531,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","halfwidth_md",,27.240718,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","margin1_md",,24.474208,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",10,0.001,0.000706753,0.000274279,0.00363893,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",20,0.0025,0.00111664,0.00106831,0.00583915,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",30,0.0105,0.00227923,0.00687789,0.0159989,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",40,0.0445,0.00461084,0.0363027,0.0544438,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",60,0.3385,0.0105811,0.318089,0.359531,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",80,0.8385,0.00822854,0.821726,0.853976,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","share_upper_le_tau",100,0.992,0.00199198,0.987044,0.99507,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_mean",,65.66575,0.331436,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_q05",,41.064709,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_q25",,55.8323,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_q50",,66.348681,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_q75",,75.790355,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","bound_q95",,89.350178,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",0,0.001,0.000706753,0.000274279,0.00363893,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",10,0.0065,0.00179691,0.0038026,0.0110895,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",20,0.0205,0.00316858,0.0151472,0.0276913,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",30,0.0805,0.00608357,0.0693649,0.0932435,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",40,0.253,0.00972088,0.234433,0.272514,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",60,0.7585,0.00957021,0.739259,0.77675,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",80,0.9845,0.00276222,0.978083,0.989059,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","share_upper_le_tau",100,1,0,0.998083,1,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_mean",,49.669566,0.322695,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_q05",,26.773211,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_q25",,39.765189,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_q50",,49.948028,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_q75",,59.50682,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","oracle","bound_q95",,72.528538,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",10,0.001,0.000706753,0.000274279,0.00363893,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",20,0.003,0.00122291,0.00137563,0.00652992,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",30,0.014,0.00262717,0.00970378,0.0201596,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",40,0.054,0.00505391,0.0449222,0.0647879,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",60,0.3605,0.0107364,0.339743,0.381792,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",80,0.844,0.00811369,0.82744,0.859242,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","share_upper_le_tau",100,0.9905,0.00216907,0.98521,0.99391,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_mean",,65.113607,0.339895,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_q05",,38.914153,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_q25",,55.111125,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_q50",,65.985044,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_q75",,75.480023,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","bound_q95",,89.350114,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",0,0,0,1.0842e-19,0.00191705,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",10,0,0,1.0842e-19,0.00191705,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",20,0,0,1.0842e-19,0.00191705,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",30,0.001,0.000706753,0.000274279,0.00363893,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",40,0.003,0.00122291,0.00137563,0.00652992,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",60,0.0625,0.00541266,0.0527071,0.0739703,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",80,0.4245,0.0110521,0.403003,0.446286,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","share_upper_le_tau",100,0.901,0.00667829,0.887132,0.91333,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_mean",,82.262479,0.321924,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_q05",,58.248049,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_q25",,72.841534,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_q50",,82.994056,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_q75",,92.126082,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","bound_q95",,105.53134,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",0,5e-04,0.000499875,8.82677e-05,0.00282686,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",10,0.0025,0.00111664,0.00106831,0.00583915,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",20,0.0105,0.00227923,0.00687789,0.0159989,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",30,0.0405,0.00440793,0.0327049,0.0500568,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",40,0.147,0.00791805,0.132158,0.163196,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",60,0.649,0.0106724,0.627815,0.669614,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",80,0.97,0.00381445,0.961576,0.976622,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","share_upper_le_tau",100,0.9995,0.000499875,0.997173,0.999912,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_mean",,54.620846,0.309805,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_q05",,31.752591,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_q25",,45.745842,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_q50",,55.315945,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_q75",,63.998256,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","bound_q95",,77.466454,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","joint_coverage",,0.9425,0.00520547,0.931424,0.95188,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","share_both_bounds",,1,0,0.998083,1,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","cov_H",,0.9795,0.00316858,0.972309,0.984853,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","cov_Hc",,0.962,0.00427528,0.952696,0.969532,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","margin_H_md",,56.364468,0.11539,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf_s","margin_Hc_md",,28.866289,0.058292,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","joint_coverage",,0.9415,0.00524775,0.930343,0.950964,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","share_both_bounds",,1,0,0.998083,1,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","cov_H",,0.9795,0.00316858,0.972309,0.984853,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","cov_Hc",,0.961,0.00432891,0.951594,0.968639,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","margin_H_md",,56.364468,0.11539,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","bonf","margin_Hc_md",,28.246497,0.040423,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","joint_coverage",,0.893,0.00691198,0.878691,0.905802,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","share_both_bounds",,1,0,0.998083,1,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","cov_H",,0.956,0.00458607,0.946103,0.964148,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","cov_Hc",,0.9315,0.00564835,0.919582,0.941764,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","margin_H_md",,46.861755,0.10086,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","separate_s","margin_Hc_md",,24.474208,0.0504673,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","calibrated","gamma_mean_s",,0.0252085,9.59479e-06,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","calibrated","corr_s",,0.025568841,0.00164349,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","calibrated","gamma_mean",,0.025145,8.24752e-06,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","joint","calibrated","corr",,0.030022992,0.00166553,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","mean_size_hhat",,143.6125,0.974546,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","mean_true_positives",,103.1255,0.926098,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","sensitivity_mean",,0.59887458,0.00532316,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","ppv_mean",,0.71486906,0.00455299,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","mean_n_family",,1222.3815,1.04192,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","mean_admitted_n",,1059.7685,2.9143,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","share_size_larger_than_fs",,0.376,0.0108311,0.355028,0.397447,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","count_size_larger_than_fs",,752,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","share_size_equal_than_fs",,0.0205,0.00316858,0.0151472,0.0276913,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","count_size_equal_than_fs",,41,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","share_size_smaller_than_fs",,0.6035,0.0109382,0.581883,0.62472,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","count_size_smaller_than_fs",,1207,,,,2000,"f84261e3"
"mdsgnb20","fs","md120 n500","H","all","declaration_rate",,1,0,0.998083,1,2000,"b12f5983"
"mdsgnb20","fs","md120 n500","H","all","mean_n_sel",,152.7385,0.88331,,,2000,"b12f5983"
"mdsgnb20","fs","md120 n500","H","all","sensitivity_mean",,0.71159446,0.00527935,,,2000,"b12f5983"
"mdsgnb20","fs","md120 n500","H","all","ppv_mean",,0.79797329,0.00416516,,,2000,"b12f5983"
"mdgrf","grf","md120 n500","H","all","p_hat_mean",,0.1280543,0.00209792,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","all","p_hat_share_lt_05",,0.996,0.00141138,0.992127,0.997972,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","sd_btc_over_naive_se",,1.0636189,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","lamsd_over_naive_se",,0.96874616,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","lamsd_over_naive_se",,0.99375751,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","all","all","secs_fit_mr_mean",,51.187403,0.107421,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","all","all","secs_field_mean",,32.274264,0.0730307,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","all","all","secs_complement_mean",,1.8617905,0.00497263,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_b",,-0.080362691,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_r",,0.91376467,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_cov1",,0.9315,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_cov1_ref",,0.92258066,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_cov2",,0.9345,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld_s","display_cov2_ref",,0.92576979,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","display_b",,1.6817364,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","display_r",,1.1649288,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","display_cov1_ref",,0.59266317,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","naive","display_cov2_ref",,0.72620385,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","mr","display_b",,-0.01930118,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","mr","display_r",,1.3822478,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","mr","display_cov1_ref",,0.98907302,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","mr","display_cov2_ref",,0.99324428,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","fld","display_b",,-0.16073935,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","fld","display_r",,1.0044569,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","fld","display_cov1_ref",,0.96507822,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","H","fld","display_cov2_ref",,0.94808465,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","display_b",,-0.86824298,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","display_r",,0.98009886,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","display_cov1_ref",,0.77152431,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","naive","display_cov2_ref",,0.85112238,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","display_b",,-0.18529877,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","display_r",,1.6713084,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","display_cov1_ref",,0.99482273,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","mr","display_cov2_ref",,0.9987315,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","display_b",,-0.079235647,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","display_r",,0.88978184,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","display_cov1_ref",,0.91687055,,,,2000,"f84261e3"
"mdgrf","grf","md120 n500","Hc","fld","display_cov2_ref",,0.91787579,,,,2000,"f84261e3"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","all","declaration_rate",,1,0,0.998083,1,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bias_md",,60.179597,0.397764,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","bias_sd_units",,3.383055,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","sd_emp",,17.788537,0.281332,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","se_mean",,26.205226,0.0972346,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","se_over_sd",,1.4731524,0.023931,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","cov1_lower",,0.143,0.00782787,0.128341,0.159027,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","cov2",,0.3,0.010247,0.280315,0.320451,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","halfwidth_md",,51.361299,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","naive","margin1_md",,43.10376,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","bias_md",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","bias_sd_units",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","sd_emp",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","se_mean",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","se_over_sd",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","cov1_lower",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","cov2",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","halfwidth_md",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","oracle","margin1_md",,,,,,0,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bias_md",,16.271344,0.464171,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","bias_sd_units",,0.78384515,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","sd_emp",,20.758365,0.328301,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","se_mean",,34.023021,0.109854,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","se_over_sd",,1.6390029,0.0264561,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","cov1_lower",,0.9715,0.00372074,0.963255,0.977937,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","cov2",,0.991,0.00211175,0.985818,0.9943,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","halfwidth_md",,66.683896,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","mr","margin1_md",,55.962889,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bias_md",,7.9658399,0.499475,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","bias_sd_units",,0.35661767,0.0223607,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","sd_emp",,22.337199,0.35327,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","se_mean",,25.371272,0.0402189,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","se_over_sd",,1.1358305,0.0180536,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","cov1_lower",,0.9405,0.0052896,0.929264,0.950047,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","cov2",,0.9685,0.00390562,0.959902,0.975302,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","halfwidth_md",,49.659916,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","margin1_md",,51.76663,,,,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",0,0.326,0.0104815,0.305807,0.34686,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",10,0.18,0.00859069,0.163781,0.197446,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",20,0.0925,0.00647857,0.0805716,0.105991,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",30,0.045,0.00463546,0.0367538,0.0549907,2000,"15bee7cd"
"mdgrf","grf","null n500 (no subgroup; homogeneous +26)","H","fld","share_lower_ge_tau",40,0.022,0.00327994,0.0164289,0.0294038,2000,"15bee7cd"
